customer_id,name,class,gender,start_date,end_date,campaign_id,is_deleted,class_name,price,campaign_name,mean,median,max,min,routine_flg,calc_date,membership
AS460177,XXXX,C01,M,2016-06-01,,CA1,0,0_종일,10500,2_일반,4.666666666666667,5.0,7,2,1,2019-03-31,33
HD030810,XX,C03,M,2016-06-01,,CA1,0,2_야간,6000,2_일반,4.25,4.0,7,2,1,2019-03-31,33
TS999079,XXX,C03,M,2016-06-01,,CA1,0,2_야간,6000,2_일반,4.916666666666667,5.5,9,2,1,2019-03-31,33
HD597545,XXXXX,C03,F,2016-06-01,2018-05-31,CA1,1,2_야간,6000,2_일반,3.5,3.5,4,3,1,2018-05-31,23
TS250786,XXXXXX,C01,F,2016-06-01,,CA1,0,0_종일,10500,2_일반,5.0,5.0,6,4,1,2019-03-31,33
AS256239,XX,C03,F,2016-06-01,,CA1,0,2_야간,6000,2_일반,4.333333333333333,4.5,6,2,1,2019-03-31,33
AS761330,XXXXX,C03,M,2016-06-01,,CA1,0,2_야간,6000,2_일반,4.75,4.5,7,1,1,2019-03-31,33
GD972640,XXX,C01,F,2016-06-01,,CA1,0,0_종일,10500,2_일반,5.75,6.0,8,4,1,2019-03-31,33
AS622023,XXX,C01,M,2016-06-01,,CA1,0,0_종일,10500,2_일반,5.0,5.0,9,3,1,2019-03-31,33
IK581952,XXX,C03,F,2016-06-01,,CA1,0,2_야간,6000,2_일반,4.083333333333333,4.0,6,2,1,2019-03-31,33
HI048967,XXX,C03,M,2016-06-01,,CA1,0,2_야간,6000,2_일반,5.583333333333333,6.0,8,1,1,2019-03-31,33
OA470195,XXXX,C01,M,2016-06-01,,CA1,0,0_종일,10500,2_일반,5.333333333333333,5.0,8,3,1,2019-03-31,33
PL966052,XXXX,C03,M,2016-06-01,,CA1,0,2_야간,6000,2_일반,4.583333333333333,4.5,8,3,1,2019-03-31,33
PL001979,XXXXX,C01,M,2016-06-01,,CA1,0,0_종일,10500,2_일반,4.75,5.0,7,3,1,2019-03-31,33
OA736386,XXXXX,C02,M,2016-06-01,,CA1,0,1_주간,7500,2_일반,5.166666666666667,5.0,8,3,1,2019-03-31,33
IK010592,XXXXX,C02,F,2016-06-01,,CA1,0,1_주간,7500,2_일반,4.833333333333333,5.0,7,2,1,2019-03-31,33
GD635322,XXXXXX,C03,F,2016-06-01,,CA1,0,2_야간,6000,2_일반,4.5,4.5,6,3,1,2019-03-31,33
GD479069,XXXX,C03,M,2016-06-01,,CA1,0,2_야간,6000,2_일반,4.333333333333333,4.5,6,1,1,2019-03-31,33
HI749296,XXXXX,C01,M,2016-06-01,2018-05-31,CA1,1,0_종일,10500,2_일반,3.0,3.0,3,3,0,2018-05-31,23
OA020996,XXXX,C02,F,2016-06-01,,CA1,0,1_주간,7500,2_일반,4.25,5.0,6,1,1,2019-03-31,33
HI949100,XXXXX,C01,M,2016-06-01,,CA1,0,0_종일,10500,2_일반,5.5,5.5,8,2,1,2019-03-31,33
HD935075,XXXX,C03,F,2016-06-01,,CA1,0,2_야간,6000,2_일반,4.416666666666667,4.5,8,1,1,2019-03-31,33
HD333962,XXXXXX,C01,M,2016-06-01,,CA1,0,0_종일,10500,2_일반,5.0,6.0,7,2,1,2019-03-31,33
HD096925,XXXXX,C01,F,2016-06-01,,CA1,0,0_종일,10500,2_일반,4.333333333333333,4.0,6,3,1,2019-03-31,33
OA637232,XX,C02,M,2016-06-01,,CA1,0,1_주간,7500,2_일반,4.666666666666667,5.0,6,3,1,2019-03-31,33
HI934540,XXX,C01,M,2016-06-01,,CA1,0,0_종일,10500,2_일반,4.5,4.5,6,3,1,2019-03-31,33
HI405294,XXXXX,C02,M,2016-06-01,,CA1,0,1_주간,7500,2_일반,4.5,4.0,7,3,1,2019-03-31,33
OA985308,XXXX,C01,F,2016-06-01,,CA1,0,0_종일,10500,2_일반,4.25,4.0,7,1,1,2019-03-31,33
GD804357,XXXXX,C02,F,2016-06-01,,CA1,0,1_주간,7500,2_일반,4.583333333333333,4.0,7,3,1,2019-03-31,33
GD809807,XXXX,C03,M,2016-06-01,,CA1,0,2_야간,6000,2_일반,5.25,5.5,8,3,1,2019-03-31,33
HI494466,XXXX,C03,M,2016-06-01,,CA1,0,2_야간,6000,2_일반,4.666666666666667,4.5,9,2,1,2019-03-31,33
IK828809,XXXXX,C01,F,2016-06-01,,CA1,0,0_종일,10500,2_일반,4.666666666666667,5.0,7,1,1,2019-03-31,33
HD573624,XXXX,C01,F,2016-06-01,,CA1,0,0_종일,10500,2_일반,4.666666666666667,5.0,7,1,1,2019-03-31,33
HD000022,XXX,C01,F,2016-06-01,,CA1,0,0_종일,10500,2_일반,4.416666666666667,4.5,6,3,1,2019-03-31,33
HI636994,XXXXXX,C02,F,2016-06-01,,CA1,0,1_주간,7500,2_일반,4.5,4.0,8,3,1,2019-03-31,33
GD943344,XXXX,C02,F,2016-06-01,,CA1,0,1_주간,7500,2_일반,4.916666666666667,5.0,9,2,1,2019-03-31,33
PL695674,XXXXXX,C01,M,2016-06-01,,CA1,0,0_종일,10500,2_일반,4.333333333333333,4.5,6,2,1,2019-03-31,33
PL980001,XXXX,C03,M,2016-06-01,,CA1,0,2_야간,6000,2_일반,4.833333333333333,4.5,7,3,1,2019-03-31,33
HI604733,XXXXX,C03,M,2016-06-01,,CA1,0,2_야간,6000,2_일반,4.25,4.5,7,1,1,2019-03-31,33
HD305029,XXXX,C03,M,2016-06-01,,CA1,0,2_야간,6000,2_일반,4.583333333333333,4.5,6,3,1,2019-03-31,33
HI227285,XXX,C01,F,2016-06-01,,CA1,0,0_종일,10500,2_일반,5.0,5.0,7,3,1,2019-03-31,33
OA240963,XXXXX,C01,M,2016-06-01,,CA1,0,0_종일,10500,2_일반,3.9166666666666665,3.0,9,1,1,2019-03-31,33
AS772036,XX,C03,F,2016-06-01,,CA1,0,2_야간,6000,2_일반,4.5,4.0,8,3,1,2019-03-31,33
HD982676,XXXXX,C01,F,2016-06-01,,CA1,0,0_종일,10500,2_일반,3.4166666666666665,3.0,7,2,1,2019-03-31,33
PL339883,XXXX,C02,F,2016-06-01,,CA1,0,1_주간,7500,2_일반,5.5,5.5,8,3,1,2019-03-31,33
HI911254,XXX,C03,M,2016-06-01,,CA1,0,2_야간,6000,2_일반,4.333333333333333,4.0,6,3,1,2019-03-31,33
OA007936,XXXXX,C01,M,2016-06-01,2018-05-31,CA1,1,0_종일,10500,2_일반,3.0,3.0,4,2,0,2018-05-31,23
GD947493,XXXX,C03,F,2016-06-01,,CA1,0,2_야간,6000,2_일반,4.583333333333333,5.0,8,1,1,2019-03-31,33
OA602580,XX,C01,F,2016-06-01,,CA1,0,0_종일,10500,2_일반,5.083333333333333,5.0,7,2,1,2019-03-31,33
HD476406,XXXXX,C01,F,2016-06-01,,CA1,0,0_종일,10500,2_일반,5.083333333333333,5.5,8,2,1,2019-03-31,33
HI162012,XXX,C03,F,2016-06-01,,CA1,0,2_야간,6000,2_일반,4.25,4.0,6,2,1,2019-03-31,33
TS184897,XXX,C01,M,2016-06-01,,CA1,0,0_종일,10500,2_일반,4.416666666666667,4.5,6,3,1,2019-03-31,33
AS779956,XXX,C01,F,2016-06-01,,CA1,0,0_종일,10500,2_일반,5.083333333333333,5.0,7,3,1,2019-03-31,33
PL861287,XX,C01,M,2016-06-01,,CA1,0,0_종일,10500,2_일반,4.5,4.5,7,1,1,2019-03-31,33
HD327582,XX,C01,F,2016-06-01,,CA1,0,0_종일,10500,2_일반,4.666666666666667,5.0,7,2,1,2019-03-31,33
OA132029,XXXXX,C01,F,2016-06-01,,CA1,0,0_종일,10500,2_일반,5.0,5.0,8,2,1,2019-03-31,33
GD194770,XXXX,C02,F,2016-06-01,,CA1,0,1_주간,7500,2_일반,4.333333333333333,4.5,6,3,1,2019-03-31,33
OA701687,XXXX,C02,F,2016-06-01,,CA1,0,1_주간,7500,2_일반,4.75,5.0,8,1,1,2019-03-31,33
IK028579,XXXX,C01,F,2016-06-01,,CA1,0,0_종일,10500,2_일반,4.75,4.5,7,3,1,2019-03-31,33
OA574788,XXXXXX,C01,M,2016-06-01,,CA1,0,0_종일,10500,2_일반,4.5,4.0,8,2,1,2019-03-31,33
IK258132,XXXXX,C01,M,2016-06-01,,CA1,0,0_종일,10500,2_일반,4.333333333333333,4.0,7,2,1,2019-03-31,33
IK593766,XXX,C01,F,2016-06-01,,CA1,0,0_종일,10500,2_일반,4.75,5.0,7,1,1,2019-03-31,33
TS830686,XXXXX,C03,M,2016-06-01,,CA1,0,2_야간,6000,2_일반,5.5,5.0,8,3,1,2019-03-31,33
HI142296,XXXXXX,C03,F,2016-06-01,,CA1,0,2_야간,6000,2_일반,5.416666666666667,5.0,8,3,1,2019-03-31,33
TS130392,XXXX,C01,M,2016-06-01,,CA1,0,0_종일,10500,2_일반,4.666666666666667,5.0,7,2,1,2019-03-31,33
OA401352,XXXX,C02,M,2016-06-01,,CA1,0,1_주간,7500,2_일반,4.666666666666667,5.0,8,2,1,2019-03-31,33
OA816679,XXXX,C03,M,2016-06-01,,CA1,0,2_야간,6000,2_일반,4.75,5.0,7,3,1,2019-03-31,33
AS171842,XXX,C01,M,2016-06-01,,CA1,0,0_종일,10500,2_일반,5.75,6.0,8,3,1,2019-03-31,33
PL817078,XXXXX,C03,M,2016-06-01,,CA1,0,2_야간,6000,2_일반,4.666666666666667,4.5,7,2,1,2019-03-31,33
TS477224,XXXXX,C01,M,2016-06-01,,CA1,0,0_종일,10500,2_일반,5.0,5.0,8,3,1,2019-03-31,33
AS842977,XXXXX,C02,F,2016-06-01,2018-05-31,CA1,1,1_주간,7500,2_일반,4.0,4.0,5,3,1,2018-05-31,23
PL399207,XXXX,C02,M,2016-06-01,,CA1,0,1_주간,7500,2_일반,4.666666666666667,5.0,7,2,1,2019-03-31,33
HI360754,XXX,C03,M,2016-06-01,,CA1,0,2_야간,6000,2_일반,4.916666666666667,5.0,8,1,1,2019-03-31,33
IK123390,XXXXX,C01,F,2016-07-01,,CA2,0,0_종일,10500,0_입회비반액할인,5.333333333333333,6.0,7,2,1,2019-03-31,32
HI880150,XXXXX,C03,F,2016-07-01,,CA2,0,2_야간,6000,0_입회비반액할인,4.416666666666667,4.0,6,3,1,2019-03-31,32
HD528660,XXXXX,C01,F,2016-07-01,,CA2,0,0_종일,10500,0_입회비반액할인,5.083333333333333,5.0,7,3,1,2019-03-31,32
HD068817,XXXX,C03,F,2016-07-01,,CA2,0,2_야간,6000,0_입회비반액할인,5.0,5.0,8,2,1,2019-03-31,32
TS134180,XXX,C03,M,2016-07-01,,CA2,0,2_야간,6000,0_입회비반액할인,4.916666666666667,5.0,7,3,1,2019-03-31,32
IK732316,XXXX,C03,M,2016-07-01,,CA2,0,2_야간,6000,0_입회비반액할인,4.416666666666667,4.0,7,2,1,2019-03-31,32
TS915632,XXXXX,C02,F,2016-07-01,2018-04-30,CA2,1,1_주간,7500,0_입회비반액할인,3.0,3.0,3,3,0,2018-04-30,21
HD805772,XXXX,C02,F,2016-07-01,2018-05-31,CA2,1,1_주간,7500,0_입회비반액할인,3.0,3.0,3,3,0,2018-05-31,22
HD457136,XXXX,C01,M,2016-07-01,,CA2,0,0_종일,10500,0_입회비반액할인,5.583333333333333,6.0,9,2,1,2019-03-31,32
TS098760,XXXX,C03,M,2016-07-01,,CA2,0,2_야간,6000,0_입회비반액할인,5.333333333333333,5.5,8,1,1,2019-03-31,32
HD020326,XX,C01,M,2016-07-01,,CA2,0,0_종일,10500,0_입회비반액할인,4.25,4.0,7,3,1,2019-03-31,32
TS189978,XXXX,C03,M,2016-07-01,,CA2,0,2_야간,6000,0_입회비반액할인,4.916666666666667,5.0,8,3,1,2019-03-31,32
HI047229,XXXX,C01,F,2016-07-01,,CA2,0,0_종일,10500,0_입회비반액할인,3.75,3.5,9,2,1,2019-03-31,32
OA735216,XXXX,C01,F,2016-07-01,,CA2,0,0_종일,10500,0_입회비반액할인,5.083333333333333,5.0,8,2,1,2019-03-31,32
HD961587,XX,C01,F,2016-07-01,,CA2,0,0_종일,10500,0_입회비반액할인,4.5,4.0,7,3,1,2019-03-31,32
AS453778,XXXXXX,C03,M,2016-07-01,,CA2,0,2_야간,6000,0_입회비반액할인,4.083333333333333,4.0,7,1,1,2019-03-31,32
OA290803,XXXXXX,C03,M,2016-07-01,,CA2,0,2_야간,6000,0_입회비반액할인,5.416666666666667,5.5,7,3,1,2019-03-31,32
IK942599,XXXXX,C02,F,2016-07-01,2018-05-31,CA2,1,1_주간,7500,0_입회비반액할인,1.5,1.5,2,1,0,2018-05-31,22
HD410257,XX,C01,M,2016-07-01,,CA2,0,0_종일,10500,0_입회비반액할인,4.75,5.0,7,3,1,2019-03-31,32
IK540492,XXXXX,C03,M,2016-07-01,,CA2,0,2_야간,6000,0_입회비반액할인,5.333333333333333,5.0,8,4,1,2019-03-31,32
HI466749,XXX,C01,M,2016-07-01,,CA2,0,0_종일,10500,0_입회비반액할인,5.166666666666667,5.5,7,1,1,2019-03-31,32
HI481405,XXXXXX,C01,F,2016-07-01,,CA2,0,0_종일,10500,0_입회비반액할인,4.666666666666667,4.0,7,2,1,2019-03-31,32
GD710390,XXXXXX,C01,F,2016-07-01,,CA2,0,0_종일,10500,0_입회비반액할인,4.416666666666667,5.0,8,1,1,2019-03-31,32
PL302409,XXXX,C01,M,2016-07-01,,CA2,0,0_종일,10500,0_입회비반액할인,4.666666666666667,4.0,9,2,1,2019-03-31,32
AS248948,XXXX,C03,F,2016-07-01,,CA2,0,2_야간,6000,0_입회비반액할인,5.0,5.5,7,1,1,2019-03-31,32
GD049091,XXX,C03,F,2016-07-01,2018-05-31,CA2,1,2_야간,6000,0_입회비반액할인,2.0,2.0,3,1,0,2018-05-31,22
OA322328,XXXX,C03,M,2016-07-01,,CA2,0,2_야간,6000,0_입회비반액할인,4.75,5.0,7,3,1,2019-03-31,32
OA162065,XXXX,C01,M,2016-07-01,,CA2,0,0_종일,10500,0_입회비반액할인,4.25,4.0,6,2,1,2019-03-31,32
HD006808,XXXXX,C02,F,2016-07-01,,CA2,0,1_주간,7500,0_입회비반액할인,4.916666666666667,5.0,7,2,1,2019-03-31,32
TS413667,XXXX,C01,M,2016-07-01,,CA2,0,0_종일,10500,0_입회비반액할인,4.583333333333333,4.5,6,3,1,2019-03-31,32
AS642796,XXXXXX,C01,M,2016-07-01,,CA2,0,0_종일,10500,0_입회비반액할인,4.0,3.5,6,2,1,2019-03-31,32
AS436928,XXX,C01,F,2016-07-01,,CA2,0,0_종일,10500,0_입회비반액할인,4.583333333333333,5.0,6,2,1,2019-03-31,32
AS339451,XXXXX,C01,M,2016-07-01,,CA2,0,0_종일,10500,0_입회비반액할인,4.416666666666667,5.0,6,1,1,2019-03-31,32
OA822905,XXXX,C01,F,2016-07-01,,CA2,0,0_종일,10500,0_입회비반액할인,5.333333333333333,6.0,7,3,1,2019-03-31,32
AS662863,XXX,C01,F,2016-07-01,,CA2,0,0_종일,10500,0_입회비반액할인,4.5,4.0,6,2,1,2019-03-31,32
GD428351,XXXXX,C02,F,2016-07-01,,CA2,0,1_주간,7500,0_입회비반액할인,4.666666666666667,5.0,6,3,1,2019-03-31,32
TS488636,XXXX,C03,F,2016-07-01,,CA2,0,2_야간,6000,0_입회비반액할인,4.583333333333333,5.0,7,2,1,2019-03-31,32
HI292376,XX,C01,F,2016-07-01,2018-04-30,CA2,1,0_종일,10500,0_입회비반액할인,3.0,3.0,3,3,0,2018-04-30,21
IK179300,XX,C03,M,2016-07-01,,CA2,0,2_야간,6000,0_입회비반액할인,4.333333333333333,4.0,7,2,1,2019-03-31,32
TS952924,XXXXX,C02,F,2016-07-01,,CA2,0,1_주간,7500,0_입회비반액할인,5.166666666666667,5.5,7,3,1,2019-03-31,32
HI861442,XXXX,C01,M,2016-07-01,,CA2,0,0_종일,10500,0_입회비반액할인,4.416666666666667,4.5,7,1,1,2019-03-31,32
AS936602,XXXX,C02,M,2016-07-01,,CA2,0,1_주간,7500,0_입회비반액할인,4.916666666666667,5.0,7,2,1,2019-03-31,32
AS399435,XXXX,C01,M,2016-07-01,,CA2,0,0_종일,10500,0_입회비반액할인,4.5,4.5,6,2,1,2019-03-31,32
IK572153,XXXXX,C01,F,2016-07-01,,CA2,0,0_종일,10500,0_입회비반액할인,5.0,5.5,8,2,1,2019-03-31,32
TS509743,XXXX,C03,M,2016-07-01,,CA2,0,2_야간,6000,0_입회비반액할인,4.833333333333333,5.0,7,2,1,2019-03-31,32
TS294275,XXX,C02,F,2016-07-01,,CA2,0,1_주간,7500,0_입회비반액할인,4.916666666666667,5.0,7,2,1,2019-03-31,32
TS311640,XXX,C01,F,2016-07-01,2018-05-31,CA2,1,0_종일,10500,0_입회비반액할인,4.5,4.5,6,3,0,2018-05-31,22
GD373372,XXXX,C03,F,2016-07-01,,CA2,0,2_야간,6000,0_입회비반액할인,5.0,5.0,8,2,1,2019-03-31,32
HD101792,XX,C02,F,2016-07-01,,CA2,0,1_주간,7500,0_입회비반액할인,5.083333333333333,5.0,7,3,1,2019-03-31,32
HD070115,XXXX,C01,M,2016-07-01,,CA2,0,0_종일,10500,0_입회비반액할인,4.166666666666667,3.5,7,2,1,2019-03-31,32
IK809167,XXX,C03,M,2016-07-01,,CA2,0,2_야간,6000,0_입회비반액할인,5.0,5.0,7,3,1,2019-03-31,32
HD056820,XXXXX,C02,F,2016-07-01,,CA2,0,1_주간,7500,0_입회비반액할인,5.333333333333333,5.5,8,2,1,2019-03-31,32
HI162853,XXX,C03,M,2016-07-01,,CA2,0,2_야간,6000,0_입회비반액할인,4.583333333333333,4.5,6,3,1,2019-03-31,32
AS998566,XXXX,C02,F,2016-07-01,,CA2,0,1_주간,7500,0_입회비반액할인,5.833333333333333,6.0,8,4,1,2019-03-31,32
PL741960,XXXXX,C01,M,2016-07-01,,CA2,0,0_종일,10500,0_입회비반액할인,5.5,5.0,9,3,1,2019-03-31,32
HD647688,XXXXX,C02,F,2016-07-01,,CA2,0,1_주간,7500,0_입회비반액할인,4.75,5.0,7,1,1,2019-03-31,32
TS324893,XX,C01,M,2016-07-01,,CA2,0,0_종일,10500,0_입회비반액할인,5.583333333333333,5.5,10,1,1,2019-03-31,32
HD333063,XXX,C03,M,2016-07-01,,CA2,0,2_야간,6000,0_입회비반액할인,5.0,5.0,8,3,1,2019-03-31,32
HI573797,XXX,C03,M,2016-07-01,,CA2,0,2_야간,6000,0_입회비반액할인,4.666666666666667,5.0,8,2,1,2019-03-31,32
HI821087,XXXX,C02,F,2016-07-01,,CA2,0,1_주간,7500,0_입회비반액할인,3.9166666666666665,4.0,6,1,1,2019-03-31,32
HD896542,XXXXX,C02,F,2016-07-01,,CA2,0,1_주간,7500,0_입회비반액할인,5.5,5.0,9,4,1,2019-03-31,32
PL396593,XX,C01,M,2016-07-01,2018-05-31,CA2,1,0_종일,10500,0_입회비반액할인,4.0,4.0,5,3,1,2018-05-31,22
PL214920,XXXX,C02,F,2016-07-01,,CA2,0,1_주간,7500,0_입회비반액할인,4.166666666666667,4.0,6,2,1,2019-03-31,32
OA704361,XXXXX,C01,M,2016-07-01,,CA2,0,0_종일,10500,0_입회비반액할인,4.833333333333333,5.0,8,2,1,2019-03-31,32
IK461350,XXXX,C01,M,2016-07-01,,CA2,0,0_종일,10500,0_입회비반액할인,5.25,5.5,6,4,1,2019-03-31,32
IK791659,XX,C01,M,2016-07-01,,CA2,0,0_종일,10500,0_입회비반액할인,5.0,5.0,8,3,1,2019-03-31,32
TS870228,XXXX,C02,F,2016-07-01,,CA2,0,1_주간,7500,0_입회비반액할인,4.666666666666667,5.0,7,2,1,2019-03-31,32
OA294469,XXX,C01,M,2016-07-01,,CA2,0,0_종일,10500,0_입회비반액할인,5.0,4.0,9,2,1,2019-03-31,32
HI265189,XXXX,C03,F,2016-07-01,,CA2,0,2_야간,6000,0_입회비반액할인,4.333333333333333,4.0,6,3,1,2019-03-31,32
HI918101,XXXX,C01,F,2016-08-01,,CA1,0,0_종일,10500,2_일반,5.0,5.0,7,3,1,2019-03-31,31
OA558072,XXXXXX,C03,M,2016-08-01,,CA1,0,2_야간,6000,2_일반,4.583333333333333,5.0,6,1,1,2019-03-31,31
GD598089,XXXX,C03,F,2016-08-01,,CA1,0,2_야간,6000,2_일반,4.583333333333333,4.5,8,2,1,2019-03-31,31
TS963437,XXXXX,C01,F,2016-08-01,,CA1,0,0_종일,10500,2_일반,4.75,4.5,8,2,1,2019-03-31,31
AS057808,XXXXX,C01,F,2016-08-01,,CA1,0,0_종일,10500,2_일반,4.75,5.0,8,2,1,2019-03-31,31
OA982505,XX,C02,F,2016-08-01,,CA1,0,1_주간,7500,2_일반,4.5,4.0,7,3,1,2019-03-31,31
IK676041,XXXXX,C01,F,2016-08-01,,CA1,0,0_종일,10500,2_일반,5.25,5.5,7,2,1,2019-03-31,31
AS756169,XXXXXX,C01,F,2016-08-01,,CA1,0,0_종일,10500,2_일반,5.0,5.0,8,1,1,2019-03-31,31
OA281070,XXXXX,C03,M,2016-08-01,,CA1,0,2_야간,6000,2_일반,4.416666666666667,5.0,7,2,1,2019-03-31,31
PL085479,XXXXX,C01,M,2016-08-01,,CA1,0,0_종일,10500,2_일반,5.0,5.0,7,3,1,2019-03-31,31
OA510981,XXXXXX,C01,M,2016-08-01,,CA1,0,0_종일,10500,2_일반,3.8333333333333335,4.0,5,2,1,2019-03-31,31
PL089782,XXXX,C01,F,2016-08-01,,CA1,0,0_종일,10500,2_일반,4.583333333333333,5.0,7,2,1,2019-03-31,31
IK938859,XXXXXX,C01,M,2016-08-01,2018-04-30,CA1,1,0_종일,10500,2_일반,4.0,4.0,4,4,0,2018-04-30,20
PL712561,XXX,C01,F,2016-08-01,,CA1,0,0_종일,10500,2_일반,5.0,5.0,8,2,1,2019-03-31,31
AS656522,XX,C03,M,2016-08-01,,CA1,0,2_야간,6000,2_일반,5.666666666666667,5.0,8,4,1,2019-03-31,31
IK061114,XXXXX,C03,M,2016-08-01,,CA1,0,2_야간,6000,2_일반,5.083333333333333,5.0,7,3,1,2019-03-31,31
AS734767,XXXXX,C01,F,2016-08-01,,CA1,0,0_종일,10500,2_일반,4.75,4.5,7,4,1,2019-03-31,31
PL505013,XXXXXX,C01,F,2016-08-01,,CA1,0,0_종일,10500,2_일반,4.916666666666667,5.0,7,2,1,2019-03-31,31
HD619719,XXX,C03,F,2016-08-01,,CA1,0,2_야간,6000,2_일반,4.166666666666667,4.0,7,2,1,2019-03-31,31
PL368003,XXXXXX,C02,F,2016-08-01,,CA1,0,1_주간,7500,2_일반,5.666666666666667,6.0,8,1,1,2019-03-31,31
HI866646,XXX,C02,M,2016-08-01,,CA1,0,1_주간,7500,2_일반,5.25,5.0,9,2,1,2019-03-31,31
PL201071,XXXXXX,C01,M,2016-08-01,,CA1,0,0_종일,10500,2_일반,4.666666666666667,5.0,7,2,1,2019-03-31,31
AS888896,XXXX,C01,F,2016-08-01,2018-05-31,CA1,1,0_종일,10500,2_일반,3.0,3.0,3,3,0,2018-05-31,21
IK306874,XXXX,C01,F,2016-08-01,,CA1,0,0_종일,10500,2_일반,4.0,4.0,6,1,1,2019-03-31,31
PL150080,XXXXX,C03,M,2016-08-01,,CA1,0,2_야간,6000,2_일반,5.083333333333333,5.0,7,2,1,2019-03-31,31
OA309947,XXXX,C02,F,2016-08-01,,CA1,0,1_주간,7500,2_일반,5.25,6.0,8,2,1,2019-03-31,31
IK897447,XX,C01,M,2016-08-01,,CA1,0,0_종일,10500,2_일반,4.583333333333333,4.0,8,2,1,2019-03-31,31
HI543206,XXXXXX,C01,F,2016-08-01,,CA1,0,0_종일,10500,2_일반,4.833333333333333,5.0,8,3,1,2019-03-31,31
OA406392,XXXXX,C03,M,2016-08-01,,CA1,0,2_야간,6000,2_일반,4.25,4.5,7,1,1,2019-03-31,31
AS800531,XXXXX,C03,M,2016-08-01,,CA1,0,2_야간,6000,2_일반,5.083333333333333,5.0,8,2,1,2019-03-31,31
HI233749,XXXX,C01,M,2016-08-01,,CA1,0,0_종일,10500,2_일반,4.833333333333333,5.0,7,2,1,2019-03-31,31
IK657837,XX,C01,M,2016-08-01,,CA1,0,0_종일,10500,2_일반,5.333333333333333,5.5,8,3,1,2019-03-31,31
PL801504,XXXX,C01,M,2016-08-01,,CA1,0,0_종일,10500,2_일반,4.666666666666667,4.0,9,1,1,2019-03-31,31
TS063530,XXXXX,C03,M,2016-08-01,,CA1,0,2_야간,6000,2_일반,5.083333333333333,5.5,7,3,1,2019-03-31,31
GD975752,XXXX,C02,F,2016-08-01,,CA1,0,1_주간,7500,2_일반,5.25,5.0,7,2,1,2019-03-31,31
PL701153,XXXX,C02,F,2016-08-01,,CA1,0,1_주간,7500,2_일반,4.666666666666667,5.0,7,1,1,2019-03-31,31
OA467560,XXXX,C03,M,2016-08-01,,CA1,0,2_야간,6000,2_일반,5.666666666666667,4.5,10,3,1,2019-03-31,31
IK904385,XXXX,C02,F,2016-08-01,,CA1,0,1_주간,7500,2_일반,5.0,5.5,7,2,1,2019-03-31,31
IK109332,XXXXXX,C03,M,2016-08-01,,CA1,0,2_야간,6000,2_일반,5.666666666666667,5.5,8,3,1,2019-03-31,31
HI245631,XXXXX,C03,M,2016-08-01,,CA1,0,2_야간,6000,2_일반,4.583333333333333,4.5,8,1,1,2019-03-31,31
TS643036,XXXXX,C02,F,2016-08-01,,CA1,0,1_주간,7500,2_일반,4.416666666666667,4.0,7,3,1,2019-03-31,31
HI811171,XXXXX,C02,F,2016-08-01,,CA1,0,1_주간,7500,2_일반,5.666666666666667,6.0,10,3,1,2019-03-31,31
IK661109,XX,C01,M,2016-08-01,,CA1,0,0_종일,10500,2_일반,4.833333333333333,5.0,7,3,1,2019-03-31,31
GD227601,XXXXX,C03,M,2016-08-01,,CA1,0,2_야간,6000,2_일반,5.25,5.0,10,2,1,2019-03-31,31
HI324381,XXXX,C01,M,2016-08-01,,CA1,0,0_종일,10500,2_일반,5.333333333333333,5.5,8,3,1,2019-03-31,31
GD537137,XXXXX,C01,M,2016-08-01,,CA1,0,0_종일,10500,2_일반,4.416666666666667,4.0,7,2,1,2019-03-31,31
GD161261,XXXXX,C02,F,2016-08-01,,CA1,0,1_주간,7500,2_일반,4.75,4.5,7,3,1,2019-03-31,31
AS798945,XXX,C03,M,2016-08-01,,CA1,0,2_야간,6000,2_일반,4.916666666666667,5.0,7,3,1,2019-03-31,31
GD574867,XXXXX,C03,M,2016-08-01,,CA1,0,2_야간,6000,2_일반,5.333333333333333,5.5,7,3,1,2019-03-31,31
OA393462,XXX,C02,M,2016-08-01,,CA1,0,1_주간,7500,2_일반,4.166666666666667,5.0,6,1,1,2019-03-31,31
AS495117,XXXXX,C01,M,2016-08-01,,CA1,0,0_종일,10500,2_일반,3.5833333333333335,3.0,6,1,1,2019-03-31,31
HD544369,XXXX,C02,F,2016-08-01,,CA1,0,1_주간,7500,2_일반,4.083333333333333,3.5,7,2,1,2019-03-31,31
IK007215,XXXXX,C01,F,2016-08-01,,CA1,0,0_종일,10500,2_일반,4.5,5.0,6,2,1,2019-03-31,31
HI246799,XXXX,C01,M,2016-08-01,,CA1,0,0_종일,10500,2_일반,5.583333333333333,5.5,9,4,1,2019-03-31,31
PL929101,XXXX,C01,F,2016-08-01,,CA1,0,0_종일,10500,2_일반,4.833333333333333,4.0,8,3,1,2019-03-31,31
IK438932,XXXX,C01,M,2016-08-01,,CA1,0,0_종일,10500,2_일반,4.916666666666667,5.0,7,3,1,2019-03-31,31
AS040860,XXXXXX,C01,M,2016-08-01,,CA1,0,0_종일,10500,2_일반,5.5,6.0,8,2,1,2019-03-31,31
AS240586,XXX,C03,M,2016-08-01,,CA1,0,2_야간,6000,2_일반,5.583333333333333,5.5,10,3,1,2019-03-31,31
